ep_id,title,season,ep_num,air_date,description,imdb_rate,show_id
0568125,The Match Game,2,17,28 Mar 1996,"John Carter is literally worried sick as he awaits news of where he undertakes his residency. When he gets the news he was hoping for he and Harper Tracy celebrate but imbibing alcohol while he is on call non only lands him in the doghouse, he is facing possible expulsion. Mark Greene undergoes something of a make over now that he is no longer married. Carol Hathaway and Jeanie Boulet continue to go out of their way to irritate the other. Paramedic Shep has a new partner, but is still blames him self for Raul's death. Dr. Hicks tells Dr. Benton to either report his concerns about Dr. Vucelich's study to the ethics committee or stop complaining about it. Doug Ross learns that he missed an obvious tumor in a boy's leg when he was in the hospital some months before and now it may have to be amputated. Everyone agrees to keep quiet about the mistake except for Benton, who feels the family should know. Susan Lewis' sister Chloe informs her that she wants her baby back.—garykmcd",7.6,0108757
0567915,A Shift in the Night,2,18,04 Apr 1996,"Mark Greene finds himself the only attending physician during a very busy night shift in the ER. He wants to close the hospital to trauma cases but Dr. Morgenstern refuses, concerned that County officials are looking for any reason to close them down. No matter how hard they work, the team seems unable to make any headway, so Greene takes drastic action to clear the waiting room. John Carter is also working the ER night shift, his penance for having celebrated his placement while still on duty. Greene and Peter Benton continue to clash. Dr. Susan Lewis fires her lawyer after he suggests that her sister Chloe may have a case in her attempt to regain custody of baby Susie. Doug Ross is out of commission, suffering from whiplash as a result of a car accident.—garykmcd",8.6,0108757
0567978,Fire in the Belly,2,19,25 Apr 1996,"Peter Benton learns that there may be a price to pay for betraying Doug Ross when some surgeons refuse to work with him. He also has to deal with a patient he releases without examining her and she returns with a burst appendix. He decides to go public with his complaints about Dr. Vucelich's study. John Carter sees a rival for Harper Tracy's affections when her old college classmate Dale Edson starts a surgical internship at County General, but it's his own ambition that gets him into trouble. Paramedic Shep is still showing the effects of stress after the death of his partner. Susan Lewis finds herself before a judge trying to keep her sister Chloe from getting custody of baby Susie. Doug Ross' father gives him a gift that he refuses to accept.—garykmcd",7.6,0108757
0567976,Fevers of Unknown Origin,2,20,02 May 1996,"With Carol Hathaway on a ride along, Paramedic Shep is aggressive when attending to an injured child and uses excessive force when attending to a gunshot victim. Doug Ross starts a relationship with Karen Hines, his father's associate. Susan Lewis is having difficulty coping with the loss of baby Susie. Harper Tracy is leaving after getting a position elsewhere. John Carter finds out he has to work with Doug Ross on pediatric cases if he wants to graduate. Peter Benton is named resident of the year and id shocked to hear who nominated him. Mark Greene and his soon-to-be ex-wife Jen decide to get rid of their lawyer and settle their divorce themselves.—garykmcd",7.7,0108757
0568107,Take These Broken Wings,2,21,09 May 1996,"Susan Lewis is having great difficulty dealing with the loss of baby Susie and seeks professional help. John Carter treats a young patient who is in dire need of a liver transplant. Mark Greene has to treat Loretta Sweet whose cancer is taking its toll. Kerry Weaver suggests to Mark that if she were to be offered the new ER attending position, she would support his nomination of Susan Lewis as Chief Resident. Jeanie Boulet's husband Al comes into the ER suffering from what appears to be a severe and lengthy bout of the flu, but test results show a far more serious health issue. Nurse Carol Hathaway backs up Shep's story that he did not assault a civilian but starts to wonder if she's done the right thing. Doug Ross realizes that the $25,000 his father gave him was likely stolen.—garykmcd",7.6,0108757
0568021,"John Carter, M.D.",2,22,16 May 1996,"Mark Greene strikes a deal with Kerry Weaver - he will support her application for an ER attending position if she in turn will support Susan Lewis for Chief Resident. When Susan doesn't get the job, Mark is told to go ask her why. Carter is finally going to graduate and wants Benton to attend the party his family is throwing for him. Unfortunately, Carter decides to sit with a young patient awaiting a liver transplant and misses his own graduation ceremony. With the news she has received about her former husband Al's health, Jeanie Boulet decides to have herself tested. Doug Ross' girlfriend Karen forges his prescription for percodan. Hathaway's boyfriend, Shep, is refusing to undergo his anger management treatment. Mark's ex-wife Jen tells him that she is going to re-marry. Loretta Sweet asks Greene if he would become guardian to her kids.—garykmcd",8.3,0108757
0567960,"Doctor Carter, I Presume",3,1,26 Sep 1996,"It's Dr. Carter's first day as a surgical intern and he learns just how challenging his year is going to be. Not only must he put in a 36 hour shift he learns that for his first day, he will be going back to his old haunts covering the ER. On top of that, he will be alone overnight covering not only the ER, but also the intensive care unit and all surgical patients. A new student, Dennis Gant, comes in to help him out. He realizes that he has much to learn, but will survives it all. Nurse Hathaway meets her old boyfriend Shep - and his new girlfriend - at the July 4th picnic. Jeanie Boulet goes to the hospital's HIV clinic for treatment but is warned off by a former medical worker who lost his job when he told his employers about his condition. Dr. Benton receives the result of his own HIV test.—garykmcd",8.0,0108757
0568028,Let the Games Begin,3,2,03 Oct 1996,"Both Mark Greene and Susan Lewis have been on a round on unsuccessful blind dates but are enjoying each other's company whenever the opportunity arises. Doug Ross on the other hand finds it almost impossible to have any kind of an emotional relationship with a woman. Hathaway is having financial difficulties and desperately wants to sell her house. Carter sleeps in and finds he is again covering the ER while Dennis Gant gets to assist in an operation. Concerned by Jeanie Boulet's HIV status, Dr. Benton pushes her aside during a trauma leading Dr. Weaver to wonder just what is going on. All of the staff at County General is on edge as rumors fly that the hospital may be closed.—garykmcd",7.6,0108757
0567961,"Don't Ask, Don't Tell",3,3,10 Oct 1996,"Although the staff is happy that the hospital will remain open, that doesn't mean there aren't changes on the way. The new Chief of Staff, Dr. Donald Anspaugh, has his own ideas on increasing the ER's productivity and a new intern, Maggie Doyle, joins the team. Carter gets into trouble with Anspaugh when he lies about the seriousness of a patient's condition in order to book an operating room. His troubles continue when he learns his apartment building has burned down. Jeanie Boulet continues to struggle with her condition and Benton makes it clear he does not want her handling any of his cases. On a spur of the moment, Susan Lewis invites Mark Greene to go on vacation with her. Benton decides to pursue a fellowship in pediatric surgery.—garykmcd",7.8,0108757
0568025,Last Call,3,4,17 Oct 1996,Nurse Hathaway is wondering if she made the right career choice. The interns seem to be getting younger and in some areas she is already far more knowledgeable that they are. She is now considering taking pre-med courses at a local college. Dennis Gant is feeling the pressure to perform better. Dr. Carter forgets that Dr. Benton is to make a slide presentation on a surgical technique - and he hasn't yet told him that all of the materials were lost in the apartment fire. Doug Ross hits rock bottom when a woman he picks up in a bar has to be rushed to the ER. Doug knows nothing about her however. Jeanie Boulet is having difficulty adjusting to her medication. Abby Keaton tells Benton that he needs to take a greater interest in the patient if he's to succeed in pediatric surgery. Benton finally visits Carla Reece's restaurant.—garykmcd,7.8,0108757
0567991,Ghosts,3,5,31 Oct 1996,"Gant feels Benton should give him more respect. Benton meanwhile tries to become more child friendly and is tricked into going trick-or-treating with some kids by Dr. Abby Keaton. Jeanie and Maggie treat an old woman who tried to overdose herself with the help of her husband because of the pain she's in. Doug and Carol ride along with the health mobile to treat people on the street. Gus, the driver, warns them it'll be a rough ride, especially since they haven't brought any cookies with them. In the meantime, Mark can't wait for Susan to return from her holiday.—Marco van Hoof <k_luifje7@hotmail.com>",7.6,0108757
0567974,Fear of Flying,3,6,07 Nov 1996,"Susan Lewis must overcome her fear of flying when she and Mark Greene fly out to the scene of a serious accident involving a family of four. The mother's injuries are relatively minor but her husband is suffering from memory loss. Their teenage son undergoes surgery as does their 10 day-old daughter, Megan. When Benton is left to complete the operation on the baby, he makes an error and Dr. Keaton has to take over. Nurse Hathaway has started her pre-med studies but is wondering if she'll ever make it. Jeanie Boulet and Dr. Maggie Doyle find themselves trying to deal with the corpse of a patient who wants to be cryogenically preserved. Hathaway has to deal with a ward nurse, Rhoda Sterling, who is rotated to the ER but can't keep up with hectic pace and makes a near fatal error.—garykmcd",8.2,0108757
0568054,"No Brain, No Gain",3,7,14 Nov 1996,"Mark Greene finally works up the courage to ask Susan Lewis out on a date. She turns him down and he soon comes to the conclusion that she is seeing Dr. Morgenstern. The truth however is even more shocking. With little Megan still in intensive care, Dr. Benton fears making other errors so he goes to extraordinary lengths to save a young man who is very likely brain dead. Nurse Rhonda Sterling is again rotated to the ER and reveals to a skeptical Nurse Hathaway just why hospital administration is assigning her to jobs for which she is not qualified. Dr. Carter doesn't believe that a patient awaiting surgery, Mr. Percy, is mentally competent but he doesn't have the gumption to tell Dr. Anspaugh. Drs. Carter and Keaton take an interest in one another.—garykmcd",7.7,0108757
0568149,Union Station,3,8,21 Nov 1996,"It's Susan Lewis' last day and Mark Greene is still hesitating to tell her exactly how he feels. Baby Megan finally leaves the hospital but Benton feels awkward accepting the parents' thanks. Dr. Carter and Dr. Keaton are seeing each other, but are doing their best to make sure it's all hush hush. Doug Ross keeps working on the mobile clinic and again meets Charlie, a teenager he treated previously. Nurse Hathaway pushes back when one of her nurses is to be rotated out to another department. Nurse Lydia Wright decides to return her wedding dress when her policeman boyfriend puts off their wedding again but he makes special arrangements.—garykmcd",8.3,0108757
0567928,"Ask Me No Questions, I'll Tell You No Lies",3,9,12 Dec 1996,"With Susan Lewis now gone, the ER is short one doctor and Mark Greene decides to re-organize the distribution of work. Carol Hathaway frets over her midterm physics exam. Benton prepares for a particularly difficult pediatric surgery only to be pulled out at the last moment to assist Morgenstern in a routine procedure. Jeanie Boulet's husband Al is treated by Greene and now wonders about Jeanie's condition. When she denies her HIV status, Greene isn't prepared to take her word for it and checks her file. Dr. Keaton informs Carter that she is going away. Dennis Gant is having trouble keeping up with the heavy workload.—garykmcd",7.6,0108757
0568007,Homeless for the Holidays,3,10,19 Dec 1996,It's not a happy Christmas for Dennis Gant. His girlfriend calls to tell him she wont be joining him for the holidays and then John Carter cancels his invitation to spend Christmas with the Carters when he gets the chance to spend time with Dr. Keaton. Drs. Greene and Weaver are ordered by Anspaugh to develop a policy on HIV-positive employees. Dr. Maggie Doyle treats a battered woman with a fractured cheekbone and helps her get into a shelter. Mark Greene's idea for a Christmas gift for his daughter doesn't quite work out as planned. Benton wants to do another rotation in pediatric surgery but Dr. Keaton won't give him a recommendation.—garykmcd,8.0,0108757
0568053,Night Shift,3,11,16 Jan 1997,"It's a quiet night shift in the ER. Carol Hathaway is told she has to fire two of her nurses because of a budget shortfall. Her creative solution doesn't sit well with the staff however. Dr. Weaver needs another volunteer for her sleep deprivation study. After getting negative feedback from Dr. Benton, Dennis Gant decides it's all too much and takes drastic action. Dr. Greene has to deal with a patient who is refusing treatment and neither legal nor psych services will allow him treat her against her wishes. Doug Ross has to treat Charlie the street kid, who has been beaten up by a pimp. Benton catches Abby Keaton and Carter canoodling in her office.—garykmcd",8.4,0108757
0568073,Post Mortem,3,12,23 Jan 1997,"John Carter can't help but wonder if he could have done something to prevent Dennis Gant's death. He is particularly exasperated at Dr. Benton's apparent indifference and his refusal to acknowledge that he may have been too hard on Gant. Carter arranges for a memorial service with Dennis Gant Sr. attending. With labor negotiations looming, all of the nurses stage a walk out leaving Nurse Manager Carol Hathaway as the only experienced ER nurse on duty. It all takes on serious overtones when Carol makes a mistake that costs a patient his life. Charlie the 14-year-old street kid is being held in the hospital for observation and asks if Doug can become her guardian. Mark Greene and nurse Chuny Marquez start seeing each other. Jeanie Boulet ends up on a date with Dr. Greg Fischer but feels she has to tell him about her HIV status.—garykmcd",8.1,0108757
0567983,Fortune's Fools,3,13,30 Jan 1997,"The nurses are shocked to hear what happened to a patient during their 'sick out'. When the hospital leaks the information to the press, Carol Hathaway decides to set the record straight. Mark Greene decides his fling with Chuny Marquez has run its course and asks Doug for advice on how to end it. Greene and Dr. Weaver show their different styles when they each show prospective students around the ER. Hathaway treats a veteran police officer who seems to be developing a neurological disorder. Peter Benton sees his friend Carla Reece in the hospital waiting room and learns that she is pregnant. He also forgets that he and Carter had to make a presentation to the surgical staff.—garykmcd",7.7,0108757
0568161,Whose Appy Now?,3,14,06 Feb 1997,"Mark Greene has gone on a dating binge and he finds himself juggling three women. Things get sticky when it turns out two of them know one another and all three meet in the ER. Dr. Benton is in a funk and John Carter tells him he is joining Dr. Hicks' surgical team. Carter reacts with glee when Benton has to have his appendix removed and Hicks lets him perform the operation. With Carol Hathaway still under suspension, the ER isn't functioning quite as smoothly as it normally does. Jeanie Boulet and Dr. Greg Fischer treat a young man with syphilis and argue over whether they should tell his wife. Jeanie finally gives in to Greg's repeated requests and agrees to go out on a date.—garykmcd",8.1,0108757
0568122,The Long Way Around,3,15,13 Feb 1997,"Carol Hathaway is still under suspension but faces a life-threatening situation when she is held hostage in her local convenient store by two would-be robbers. The two young men are in over their heads and panic, shooting the store owner. Carol manages to take charge of the situation, calming them and trying to save the owner as well as one of the robbers, who has also been shot. In the end, she empathizes with one of them, Duncan, a young man visiting from Scotland. In his attempt to make his escape, he takes Carol with him and flees, but with tragic results.—anonymous",8.5,0108757
0567968,Faith,3,16,20 Feb 1997,"It's decision day for Carol Hathaway who will learn the results of the investigation and whether her suspension will become permanent. She is also toying with the idea of writing the medical school admissions test. Benton finally comes to terms with the death of Dennis Gant and Dr. Hicks provides him with support. His pregnant ex-girlfriend Carla Reece doesn't want anything to do with him. Meanwhile, Dr. Carter challenges Dr. Anspaugh's diagnosis of a patient. Mark Greene and Maggie Doyle desperately try to get a patient with Down's syndrome on a heart transplant list, but come up against an unexpected obstacle. Dr. Ross again meets a young cystic fibrosis patient he had treated several weeks before. Now 18 years old, he wants Ross to remove him from the ventilator even though it almost certainly means he will die.—garykmcd",7.8,0108757
0568142,Tribes,3,17,10 Apr 1997,"Race relations become an issue in the ER when Mark Greene treats two injured teenagers, one black and the other white, and assumes the black kid was a drug dealer. It turns the white kid was the drug dealer and the black kid is a high school basketball star and an innocent bystander. When the black student's older brother confronts him, he begins to question his own impartiality. Carol Hathaway helps a young woman who was drugged with Rohipnol and raped. Benton gets an interesting offer from Dr. Hicks. He also learns that Carla Reece has been admitted to the hospital. Dr. Carter treats a woman with a serious condition but he seems to be the only one who sees it. Mark Greene's daughter ends up spending the day in the ER when her mom has to rush to Florida to deal with a family emergency.—garykmcd",7.7,0108757
0568164,You Bet Your Life,3,18,17 Apr 1997,"Carter goes behind Anspaugh's back to get a gambler admitted for surgery, earning Anspaugh and Hicks' wrath and jeopardizing his residency. Carol clashes with Doyle, angered that a 25-year-old intern is able to order her around. Peter illegally obtains Carla's ultrasound to look for abnormalities. Doug treats an ill teenager who doesn't want to miss her prom. Greene deals with a patient who feigns symptoms because she likes having surgeries. Jeanie faces her feelings toward Al when she cares for a remorseful AIDS patient who infected her child. Jerry hits on a way to make money from a sperm bank: pass himself off as ""Dr. Markovic."" Rachel tells her classmates at school that she has leukemia.—Anonymous",7.7,0108757
0567942,Calling Dr. Hathaway,3,19,24 Apr 1997,"Carol Hathaway receives the results of her medical school admissions test but begins to have doubts about being a doctor. When Jerry hears that a very valuable mouse has escaped from the hospital lab, he sets out to trap it in the hopes of collecting the $5000 reward. Dr. Carter is still in Dr. Anspaugh's doghouse and wonders when he'll ever get back into an operating room. He's faced with an ethical dilemma when a fellow resident, Dale Edson, falsifies a patient's chart to cover up an error. Benton finds it difficult to balance work with the demands posed by being a prospective father.—garykmcd",7.6,0108757
0568078,Random Acts,3,20,01 May 1997,"Jeanie Boulet sees her ex-husband in a new light and arranges to get him into a special program at County General. Her boyfriend Greg realizes that she may still be in love with him. The staff has a bit of fun when someone finds the manuscript to a trashy novel where all of the major characters are obviously drawn on ER staffers. Doug Ross treats a child for a broken wrist but also notices that he may have problems with his sight. Benton's girlfriend Carla finds herself hospitalized for the remaining 8 weeks of her pregnancy. Mark Greene has a rough day with several relatives who are less than happy with the care being provided to their relatives but when he is savagely beaten in the men's room, he has no idea who is assailant might be. A new resident, Dr. Anna Del Amico, joins the ER team. Benton and Carter get to assist on a kidney transplant but unlike the other surgeons, Carter is more interested in the patients than the surgical procedure.—garykmcd",8.2,0108757
0568035,Make a Wish,3,21,08 May 1997,Mark Greene returns to work after his assault but he is clearly suffering from post-traumatic stress and has come back too soon. John Carter is beginning to have serious doubts that surgery is the right specialty for him and asks Dr. Weaver what it would take to change his residency to emergency medicine. It's Carol Hathaway's birthday and Doug Ross offers to save her from the embarrassment of any party her friends might throw her by inviting her out to dinner. Carla Reece goes into premature labor and gives birth to a baby boy.—garykmcd,7.7,0108757
0568064,One More for the Road,3,22,15 May 1997,Mark Greene continues to struggle with the results of his beating and acquires a gun to protect himself. Doug Ross and Dr. Del Amico treat 14 year-old Charlie who is again living on the street and who is now using hard-core drugs. Ross is also feeling pangs of jealousy when he learns that Carol Hathaway is dating someone. John Carter raises the issue of abandoning surgery as his specialty with Dr. Anspaugh who hits the roof and accuses him of betraying the contract he has made with the hospital. Benton and Carla finally get some good news when their premature baby seems to respond to treatment. Jeanie and Al Boulet are giving their marriage another try.—garykmcd,8.2,0108757
0567924,Ambush,4,1,25 Sep 1997,"The ER staff finds itself under the lights when a camera crew films them for a PBS documentary. Most are self-conscious with cameras following them around and some are unaware or forget that there are fixed cameras and that they are miked leading to interesting exchanges. The documentary focuses primarily on Mark Greene, who is still recovering from the beating he suffered in the hospital washroom, but he doesn't want to be depicted as a poor soul deserving of public sympathy. An accident victim's family causes a near riot in the ER. Dr. David Morgenstern has a heart attack. Elizabeth Corday arrives for her first shift at County General.—garykmcd",8.1,0108757
0568095,Something New,4,2,02 Oct 1997,"While recovering from his heart attack and under the influence of morphine, Dr. Morgenstern asks Kerry Weaver to take over some of his administrative duties. Doug Ross and Carol Hathaway keep their renewed romance a secret from everyone. Mark Greene and Carol interview candidates for the new desk clerk position. Greene learns that he is being sued for malpractice by the family of a patient who recently died. Dr. Benton and Carla Reece's baby boy is well enough to be taken off the respirator. John Carter's new student, George Henry, is more of a researcher than a doctor and has never really treated patients. Ross wants Dr. Del Amico to treat more adults and fewer children. Elizabeth Corday, a visiting surgeon from the UK, joins the hospital staff.—garykmcd",7.5,0108757
0567987,Friendly Fire,4,3,09 Oct 1997,"Kerry Weaver is named acting head of emergency medicine and immediately sets about changing procedures, which alienates everyone. John Carter finds himself doing a lot of scut work since his student never seems to be in the ER. Al Boulet is involved in a work site accident but doesn't want anyone to know he is HIV positive. It's Cynthia Hooper's first day as an ER desk clerk. Having finally agreed on a name for their child, Carla Reece and Dr. Benton disagree on whether he should be circumcised. They are told he can now go home. Fiddling with a gun left at reception by a patient, Jerry Marcovic blows up a car in the parking lot and the ER entrance.—garykmcd",7.7,0108757
0568157,When the Bough Breaks,4,4,23 Oct 1997,"Mark Greene's ex-wife Jen takes him to task for his mixed-up life and tells him he can't see their daughter until he gets some help. Kerry Weaver tries to get Doug Ross to complete his fellowship research proposal. She also tells him he has to find research grants to cover his salary or he's out of a job. Baby Reece Benton finally gets to go home. Now that his HIV status is known, Al Boulet finds himself out of a job and unable to find work. The ER has to deal with a mass casualty alert when a school bus is involved in a highway accident. A crack addict gives birth while waiting for a doctor to treat her.—garykmcd",7.9,0108757
0567994,"Good Touch, Bad Touch",4,5,30 Oct 1997,"Carol Hathaway would like to start a clinic within the ER that would specialize in women's and children's health issues, but Kerry Weaver tells her she'll have to find funding for the project. Carter may have a solution for her however. Peter Benton is getting used to fatherhood, but is falling behind in his work. Mark Greene has to give a deposition in the malpractice suit against him and is stressed. He also takes inappropriate action to quiet an unruly patient. Dr. Robert ""Rocket"" Romano returns to County General.—garykmcd",7.7,0108757
0567997,Ground Zero,4,6,06 Nov 1997,"Al Boulet wants to move to Atlanta when an old friend offers him a job, but Jeanie isn't keen on relocating. Carol Hathaway applies to the Carter family foundation for a grant to finance her clinic. Anna Del Amico is furious when she learns how rich Carter's family is and feels that he has just been slumming. Jeanie is reluctant to treat a patient who has a prominent Ku Klux Klan tattoo on his chest. Although the hospital settles the malpractice suit against Mark Greene, he finds that the family in question is now suing him personally. At Dr. Anspaugh's insistence, Kerry Weaver attends a presentation from a private company that specializes in running ERs. She decides to fire Jeanie Boulet to meet budget cuts. Elizabeth Corday gets into trouble when Peter Benton fails to warn her she is about to break hospital policy. Doug Ross gets bad news and he and Mark set off for California.—garykmcd",7.7,0108757
0567971,Fathers and Sons,4,7,13 Nov 1997,"Accompanied by Mark Greene, Doug Ross travels to California after being informed that his father has died. He learns that his drunken father ran a stop sign killing not only himself but the female occupant of his own vehicle as well the man in the other vehicle, a hard working family man who leaves behind a widow and several children. All of Doug's unhappy childhood memories come flooding back as he learns of his father's last days. A surprise visitor lifts his spirits, however. When he learns that Mark's parents live only a few hours away in San Diego he insists that they visit. Mark's relationship with his own father, a retired US Navy Captain, is strained and distant.—garykmcd",8.3,0108757
0567985,Freak Show,4,8,20 Nov 1997,"Carol Hathaway returns to work to find that due to a mix-up, there are dozens of people waiting in her yet to open free clinic. John Carter and Anna Del Amico start to mend their relationship. Rocket Romano offers Benton a place on his surgical team provided he demonstrates that he can get along with Dr. Corday. Benton comes across a unique case of a young boy whose internal organs are reversed. ER receptionist Cynthia intercepts a note intended for Carol Hathaway, believing it's from Mark Greene. Dr. Weaver receives a bouquet of flowers from Dr. Ellis West after his company, Synergix, gets the contract to supply supplementary attending physicians for the ER. Carter's student, George Henry re-appears when he learns he hasn't completed all of the requirements of his ER rotation.—garykmcd",7.8,0108757
0568060,Obstruction of Justice,4,9,11 Dec 1997,"Jeanie Boulet decides to fight her dismissal, believing she has been let go because of her HIV status and not for the budget reasons she has been told. Her husband Al gets a job in Atlanta but Jeanie is no longer sure she's ready to move. John Carter is arrested in the ER after he refuses to follow a policeman's order to provide blood evidence on a drunken patient. Doug returns to work and has a patient who claims to have sickle-cell anemia but may be a junkie looking for a fix. Mark Greene has made a deal with a top-notch attorney who agrees to handle his lawsuit in exchange for a day of playing doctor in the ER. Benton and Corday try to save an accident victim's leg. Dr. Ellis West from Synergix shows up for work in the ER.—garykmcd",7.8,0108757
0567959,Do You See What I See?,4,10,18 Dec 1997,"Benton is hailed as a miracle worker after he seemingly heals a blind man. Corday operates on Allison Beaumont again. Mark discovers Cynthia's hidden past. Carter discovers his cousin Chase shooting heroin. Greene treats an elderly rape victim, learning about forgiveness. Kerry is apparently seeing Ellis West now. Carol and Doug announce their relationship to the staff. Carter signs off on George Henry's internship after performing an intubation on a patient who was already dead.—Anonymous",8.0,0108757
0568138,Think Warm Thoughts,4,11,08 Jan 1998,"John Carter finds himself at the medical school counseling students on emergency medicine. He doesn't find much interest. Elizabeth Corday convinces a specialist from another hospital to perform an operation on Allison Beaumont, sending Rocket Romano into a rage. Dr. Anspaugh's 13 year-old son Scott, a recovering cancer patient, is brought into the ER. Jeanie Boulet manages to develop a rapport with the difficult young man. Another elderly rape victim is brought into the hospital. Ellis West and Kerry Weaver are still seeing each other and he proposes that Synergix takes over the running of the ER. Dr. William ""Wild Willy"" Swift shows up as a Synergix attending physician.—garykmcd",7.7,0108757
0568089,Sharp Relief,4,12,15 Jan 1998,"Scott Anspaugh's cancer has returned and he requires another operation. The results show that he will need another round of chemotherapy. Dr. Anspaugh asks Jeanie Boulet if she would work with his son as a part-time caregiver. Kerry Weaver begins to have doubts about the wisdom of Synergix taking over the ER. John Carter's cousin Chase shows up at the hospital suffering from withdrawal. John decides to help him, but not the way Chase wants. Anna Del Amico decides to give him a hand. Carol Hathaway goes on a paramedic ride along and they attend to another elderly rape victim. She also finds herself attracted to paramedic Greg Powell. Her fiancé Doug Ross is planning a romantic evening. Allison Beaumont has an operation to restore her voice and Benton and Corday go out for a drink afterward.—garykmcd",7.7,0108757
0567944,Carter's Choice,4,13,29 Jan 1998,"The police bring in another elderly rape victim but this time they also get the rapist. The ER staff is in no mood to treat him and Anna Del Amico takes John Carter to task for not giving the man the best care and letting his emotions take over his duties as a physician. Realizing she has made a major mistake, Dr. Weaver lines up support to oppose the take over of the ER by Synergix and accuses Ellis West of using her to win the contract. Carol Hathaway is having doubts about her commitment to Doug Ross while he resents her hesitation. Cynthia Hooper suggests to Mark that with her lease coming due, she should perhaps move in with him but he is obviously reluctant. Benton and Corday go out on another date.—garykmcd",8.0,0108757
0567970,Family Practice,4,14,05 Feb 1998,"Mark rushes out to San Diego when his mother has a serious fall and is hospitalized. When he gets there he finds her suffering from mild dementia and questions the care she is receiving. To his surprise Cynthia Hooper follows him unannounced and uninvited, leading his parents to form a conclusion about their relationship. Mark also learns a lot about his parents' relationship and while he continues to struggle with his difficult relationship with his father, he also learns of some of the sacrifices the man made for his family.—garykmcd",7.6,0108757
0567967,Exodus,4,15,26 Feb 1998,"While on a paramedic ride along, Elizabeth Corday puts her life at risk to rescue a man trapped in a building collapse. When hazardous materials are brought into the ER, the unit has to be closed down. With Dr. Weaver rendered unconscious, John Carter takes charge of the situation and performs brilliantly. With the ER evacuated, Doug Ross and Carol Hathaway find themselves trapped in an elevator while transferring a young patient with renal failure.—garykmcd",8.9,0108757
0568049,My Brother's Keeper,4,16,05 Mar 1998,"Mark Greene returns from San Diego to find that Cynthia Hooper has not only quit her job in the ER but has moved to a new apartment. Thinking he may have made a mistake, he manages to track her down. John Carter's cousin Chase is brought into the ER unconscious from an overdose of heroin. They manage to revive him but he likely has severe brain damage. Carter has to admit to his grandparents that he knew of Chase's habit and tried to help him. Doug Ross and Kerry Weaver have a major blow up when she finds a flaw in his study and seemingly goes out of her way to make the fact known to everyone on staff. Ross and Carol Hathaway get their relationship back on track.—garykmcd",7.7,0108757
0567907,A Bloody Mess,4,17,09 Apr 1998,"Dr. David Morgenstern returns after a six-month absence recovering from his heart attack. His new outlook on life however has Kerry Weaver questioning his abilities. Elizabeth Corday decides to start a study on the use of artificial blood in the ER, but the only problem is that she fails to discuss it first with Rocket Romano. Doug Ross decides to apply for an ER attending position. Scott Anspaugh suffers a major relapse. Anna Del Amico is confronted by an irate husband who wants his ill wife to terminate her pregnancy. At the free clinic, Carol Hathaway has to deal with the case of an underage high school student who is sleeping with her 40-year-old teacher. Peter Benton hits a pedestrian with a car but Carter helps him out with an important piece of information.—garykmcd",7.7,0108757
0567998,Gut Reaction,4,18,16 Apr 1998,"When a compatible bone marrow donor cannot be located, Scott Anspaugh agrees to undergo a new round of chemotherapy, even though there appears to be little point. Doug Ross suggests to Jeanie Boulet that Scott may have agreed to the therapy because of her. Mark Greene has taken on the task of organizing the annual ER banquet only to find that Jerry, on whom he had been relying for much of the preparation, hasn't quite delivered. John Carter confronts his grandmother when he learns that she has cut off funding for Carol Hathaway's free clinic. In the OR, Peter Benton has a major confrontation with Dr. Morgenstern, pushing him aside and taking over an operation. Greene and Weaver criticize Doug Ross over his handling of a sick child and her mother.—garykmcd",8.0,0108757
0568088,Shades of Gray,4,19,23 Apr 1998,"Following the incident in the OR, Dr. Morgenstern and Dr. Benton present the case to their colleagues. As a result, Peter Benton finds himself suspended for insubordination pending a full inquiry. Jeanie attends Scott Anspaugh's funeral and has some information to share with the boy's father. Anna Del Amico finds herself ethically unable to perform an abortion and is taken to task by Dr. Weaver. John Carter gets the hospital to take legal guardianship of a patient he feels has been subjected to elder abuse, but subsequently doubts that he made the right decision.—garykmcd",7.9,0108757
0568061,Of Past Regret and Future Fear,4,20,30 Apr 1998,"Benton and Elizabeth Corday spend the night together. Corday is shocked when Robert Romano suggests that they go out on a date. John Carter and his grandmother clash over the future of Chase Carter; she wants him cared for at home while John feels he should remain institutionalized where he can continue to receive therapy. Carol Hathaway finally gets around to inviting her mother to a Sunday brunch with her and Doug but is a bit surprised when she shows up with her boyfriend. In the ER, Hathaway comforts a man who is going to die from chemical burns.—garykmcd",7.9,0108757
0568102,Suffer the Little Children,4,21,07 May 1998,"Assisted by Carol Hathaway, Doug Ross decides to detoxify a drug-addicted infant in the ER without telling anyone. Jeanie Boulet is feeling rundown and fears that her health may be deteriorating. John Carter is less than pleased when Anna Del Amico's former boyfriend shows up in the ER conducting a study on the need for a pediatric attending physician. Del Amico also has to treat a televangelist who is using her health issues to raise money. Elizabeth Corday is worried that Rocket Romano may be aware of her affair with Peter Benton and that it will affect her fellowship.—garykmcd",7.9,0108757
